summary,category,found_at,confidence,article_sentence,human_approved,planning,amount,amount_normalized,assets,assets_tags,award,contact,division,effective_date,event,financing_type,financing_type_normalized,financing_type_tags,headcount,job_title,job_title_tags,location,location_data,product,product_data,product_tags,recognition,vulnerability,id,company_id,source_id,year_month
"jbg smith inc. sold assets to amazon.com, inc. in the amount of $198m on jan 1st '20.",sells_assets_to,03/04/19 1:10,0.3322,amazon is also buying a pair of large development sites in pentagon city from jbg smith — sites that jbg will help develop into a permanent second headquarters campus for the company.,FALSE,FALSE,$198 million,198000000,none,[],none,none,none,01/01/20 0:00,none,none,none,[],,none,[],pentagon city’s metropolitan,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57e24fdd-0baf-4f3e-b1ee-0e8f4c72dca5,c860622a-c16b-5aee-8e4a-50abcdf4474a,7170484c-5ff2-47d5-9369-ca441c5cb154,2019-04
"amazon.com, inc. expanded facilities to alabama, united states on nov 8th '21.",expands_facilities,07/11/21 12:04,0.2783,"on the economic development front, amazon announced it plans to open three more facilities in alabama, including another distribution center.",FALSE,FALSE,none,,none,[],none,none,none,08/11/21 0:00,none,none,none,[],,none,[],"alabama, united states","[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""alabama"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57e9ad34-626a-42a2-bcc0-224af0898e41,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,4f85d094-ca7f-4d93-b0d3-2dc006e65db9,2021-11
"amazon.com, inc. launched eight-episode revival of the classic canadian sketch comedy show the kids in the hall on mar 5th '20.",launches,06/03/20 14:33,0.6913,"on thursday, amazon announced an eight-episode revival of the classic canadian sketch comedy show the kids in the hall, with all five kids set to return.",FALSE,FALSE,none,,none,[],none,none,none,05/03/20 0:00,none,none,none,[],,none,[],none,[],eight-episode revival of the classic canadian sketch comedy show the kids in the hall,"{""full_text"": ""eight-episode revival of the classic canadian sketch comedy show the kids in the hall"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57eaf369-82a1-4d07-95c4-df089e227887,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,266c7ecd-9c8b-46a0-9720-c2d3473ee83a,2020-03
reedmidem launches mip sdg award.,launches,02/04/21 6:20,0.6345,"last year, in support of the united nations, and in line with the decade of action for the sustainable development goals (sdgs), reed midem launched its annual mip sdg award to honor media companies for their actions and contributions to delivering on sustainable development goals.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],mip sdg award,"{""full_text"": ""mip sdg award"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57ef8c12-0bbf-4de9-8b68-522f135eb2a0,c9b9c64f-5d0b-5ad2-b30c-3d6173157dad,a60f8d6a-23d4-4f2c-9376-196856706f14,2021-04
"amazon.com, inc. promotes kajal gayadien to global head of label licensing.",promotes,15/06/20 15:57,0.7079,kajal gayadien has been promoted to the role of global head of label licensing at amazon music.,FALSE,FALSE,none,,none,[],none,kajal gayadien,none,,none,none,none,[],,global head of label licensing,"[""management""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57f24dcf-5af9-4f15-858d-a1ba0a18a525,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,21d90153-3f4d-486e-9c10-cf7406fce69d,2020-06
"amazon.com, inc. launched echo buds on may 17th '23.",launches,16/05/23 10:59,0.8544,"save 20%: amazon announced new echo buds (opens in a new tab) on may 17, and though they're only available to pre-order at the moment, they're just $39.99, down $10 from their $49.99 list price.",FALSE,FALSE,none,,none,[],none,none,none,17/05/23 0:00,none,none,none,[],,none,[],"san francisco, california, united states","[{""city"": ""san francisco"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""california"", ""zip_code"": null}]",echo buds,"{""full_text"": ""echo buds"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57f51a4a-e796-4630-96e6-835a629cf0e5,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,be7412f1-d92e-41d3-959a-f7a5debe0f5c,2023-05
"amazon.com, inc. had issues with six fake sellers on nov 25th '19.",has_issues_with,24/11/19 23:00,0.7856,suddenly he began to get “frantic notifications” from his customer service team informing him that his company was now facing six fake sellers on amazon....,FALSE,FALSE,none,,none,[],none,none,none,25/11/19 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,six fake sellers,57f89c44-1313-4322-befe-94cedfec5a2e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,88d12b6d-4e25-4202-8a1c-79441823b1cf,2019-11
"amazon.com, inc. is developing alexa more lifelike.",is_developing,27/11/19 15:14,0.7704,"amazon, however, has been working on some features behind the scenes to help make alexa more lifelike.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],alexa more lifelike,"{""full_text"": ""alexa more lifelike"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,57fe96d1-ef88-43d0-88ab-e3390528c84e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,be1a0b91-309e-4633-a0f0-f9aba9427f58,2019-11
"australia post group identified as competitor of amazon.com, inc..",identified_as_competitor_of,16/11/20 23:43,0.2449,"in addition to selling books, gadgets, souvenirs, technology, drones, gift cards for big businesses, chocolates, toys and stationery, australia post has developed partnerships with overseas competitors of australian small businesses and australian communities, such as amazon.",TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58006bd2-2cca-4cba-b068-361d1872b766,adf27088-dcd6-5e2f-ba4a-6ccbcd9ea735,70511f3f-c86b-475a-8186-f79c1d3a78e9,2020-11
"amazon.com, inc. is developing prime.",is_developing,07/03/21 22:00,0.7724,amazon has been developing prime to bundle many other services.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],prime,"{""full_text"": ""prime"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58010f43-72d4-4253-864d-a729a4bcfb50,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e4b0f5f8-0470-4cb9-91a4-e2c3ccd34618,2021-03
"amazon.com, inc. signs new client fwd group holdings limited.",signs_new_client,29/05/24 0:00,0.2083,insurance provider fwd group has selected amazon web services (aws) for a five-year cloud agreement as part of the company's ongoing cloud migration.,TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,5802b2c0-8ad8-49e3-b2fc-b4b37eeb1738,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,abf1d277-47b1-462a-8cdb-23841916e479,2024-05
"amazon.com, inc. expanded facilities to united states on nov 1st '19.",expands_facilities,20/12/19 12:12,0.743,"amazon will open a roughly 700,000 square foot facility in the somerset section of franklin township at the corner of weston canal road and randolph road.",FALSE,FALSE,none,,none,[],none,none,none,01/11/19 0:00,none,none,none,[],,none,[],united states,"[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,580b25d4-cf49-4e19-a8d3-0b44c9c30f65,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e7647b55-0fb0-4672-9646-9eeefa5f9543,2019-12
"amazon.com, inc. launches anytime feedback.",launches,04/04/24 7:09,1,"in an effort to improve employee engagement, amazon had introduced an internal review system called ""anytime feedback"" where employees could rate their colleagues whenever they wanted and also report the same to management - while maintaining the anonymity.",TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],anytime feedback,"{""full_text"": ""internal review system called anytime feedback"", ""fuzzy_match"": false, ""name"": ""anytime feedback"", ""release_type"": null, ""release_version"": null}",[],none,none,580b2793-d63c-44e0-910b-7083b9fe0ca7,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e2f91f5c-a8d4-4292-a745-0fc08c89cd69,2024-04
"city of toledo sells assets to amazon.com, inc..",sells_assets_to,05/06/20 17:28,0.5018,the city of toledo has officially sold its former southwyck shopping center property to amazon.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,580b4541-4472-41bb-8864-3d008fb8e490,d614f2b6-cc4e-5f67-bf7d-063876e9347e,bb3bcc74-dc5b-4ee4-a702-811fbb19e1e6,2020-06
"amazon.com, inc. acquires harvest for $20m.",acquires,07/03/17 4:24,0.7625,techcrunch is reporting that amazon has acquired ai-based cyber-security company harvest.ai.,FALSE,FALSE,$20 million,20000000,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58187e23-ee63-467f-910f-be61f145b935,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,27012373-a1c7-492b-9c42-dee1cd834b45,2017-03
"amazon.com, inc. launches medical tool.",launches,27/07/23 23:40,0.3481,amazon web services (amzn) is launching a new medical tool to help doctors cut down on the time spent adding notes to patient records – a tedious task that often stretches doctors’ hours through the evening.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],medical tool,"{""full_text"": ""medical tool"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,581ac937-24e1-4769-8445-f65d985e6c98,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,0688c04d-4812-4c2e-80f7-b90ed19bdf5e,2023-07
"amazon.com, inc. launched seller fulfilled prime on jan 1st '15.",launches,17/08/23 2:18,0.7339,amazon initially launched seller fulfilled prime in 2015 as a way to expand its inventory without straining its fulfillment centers.,FALSE,FALSE,none,,none,[],none,none,none,01/01/15 0:00,none,none,none,[],,none,[],none,[],seller fulfilled prime,"{""full_text"": ""seller fulfilled prime"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""campaigns""]",none,none,581b54f4-15a6-45d9-861b-906f484ef10a,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e12549b9-acd1-4277-86eb-8027374efd21,2023-08
cbus property hires marc gillespie as manager for sustainability and esg.,hires,10/10/23 4:25,0.0385,cbus property has named marc gillespie as its new head of sustainability after more than three years as its manager for sustainability and esg.,FALSE,FALSE,none,,none,[],none,marc gillespie,none,,none,none,none,[],,manager for sustainability and esg,"[""management""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,581c62fe-ba5f-4975-84a3-a3cc0c004663,c9b1bf21-3a51-5e96-be64-e0f10d3cce3c,a2b5bf08-9347-4d80-aabd-73e8dbc9a8f2,2023-10
"amazon.com, inc. launched amazon music hd will host 360 reality audio too on sep 28th '19.",launches,28/10/19 13:53,0.8974,"amazon’s recently launched amazon music hd will host 360 reality audio too, along with hi-res music, and dolby atmos music, giving it a considerable advantage when trying to woo music junkies who want to try all of the latest music formats.",FALSE,FALSE,none,,none,[],none,none,none,28/09/19 0:00,none,none,none,[],,none,[],none,[],amazon music hd will host 360 reality audio too,"{""full_text"": ""amazon music hd will host 360 reality audio too"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""audio""]",none,none,581e5fe4-2dcf-4f09-ab3a-f4dab2146585,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e196730d-fc31-4f98-8ca3-f2fdc6a140e6,2019-10
"growth studio group partners with amazon.com, inc..",partners_with,31/01/25 7:30,1,"growth studio has partnered with amazon to deliver the amazon innovation accelerator (aia) - a hands-on, results-driven programme designed to help uk smes embrace innovation, digital transformation, and business growth.",TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,581fc708-0e7b-4250-bf8a-f82726da573c,4f71a5ff-8e2f-5ad9-b376-290100ea767d,6f0ed3df-5aaf-467a-a814-0ac9917d82e2,2025-01
"amazon.com, inc. is developing digital tv recording machine.",is_developing,17/08/18 20:16,0.8447,"looking to compete with tivo and sling tv dvr technology, amazon is developing a digital tv recording machine that allows for streaming of video content to digital devices, according to a report.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,"[""general_technology""]",none,[],digital tv recording machine,"{""full_text"": ""digital tv recording machine"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""online_technology"", ""general_technology""]",none,none,58225b3b-1e94-4e03-8521-f55bc15c007e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,cfe7c653-9ea9-4112-99ae-4823bb189527,2018-08
"andy glaister left amazon.com, inc. as vice president and studio design director on feb 10th '20.",leaves,09/03/20 23:00,0.7779,"the company has also recently hired elite talent from top technology and gaming companies including andy glaister, chief technology officer, who joined level ex from amazon and microsoft, and john whitmore, vice president and studio design director, who holds a background in leading game design, product development, and creative direction functions at companies like sega, retro studios, and backflip.",FALSE,FALSE,none,,none,"[""office""]",none,andy glaister,none,10/02/20 0:00,none,none,none,[],,vice president and studio design director,"[""design"", ""directors""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,582852ff-d138-4d4c-b0f8-8dd2f1959844,none,571d2ad1-ba62-44a6-97fa-9288f05517ed,2020-03
"career colleges partners with amazon.com, inc..",partners_with,12/06/19 8:54,0.787,"the career colleges trust is collaborating with amazon web services (aws) to integrate aws educate into a new, two-year cloud qualification.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58296180-a71a-42a7-ac46-352d3956fb95,728e1e46-0f42-5105-9660-ed7f7a4d2555,78c1b6b6-561d-4dad-bb91-38f04d5e69b7,2019-06
"amazon.com, inc. launched alexa features for all of echo hardware on dec 19th '20.",launches,24/09/20 8:54,0.7784,"during the company’s fall hardware event, amazon revealed several new alexa features for all of its echo hardware and more.",FALSE,FALSE,none,,none,[],none,none,none,19/12/20 0:00,none,none,none,[],,none,"[""general_technology""]",us,[],alexa features for all of echo hardware,"{""full_text"": ""alexa features for all of echo hardware"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""features"", ""release_version"": null}","[""general_technology""]",none,none,582bffe9-fcf4-4d95-ad3f-6fcebd0bc825,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9087f4bb-216b-4b9c-ba9f-f7ba3046d007,2020-09
"amazon.com, inc. decreased headcount by 4700 on jan 22nd '25.",decreases_headcount_by,14/02/25 16:00,0.3868,"on january 22, 2025, amazon announced it is closing its seven warehouses in québec and outsourcing their operations, leading to the layoff of 4,700 workers.",TRUE,FALSE,none,,none,[],none,none,none,22/01/25 0:00,none,none,none,[],4700,none,[],"québec city, canada","[{""city"": ""qu\u00e9bec city"", ""continent"": null, ""country"": ""canada"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,582dd9de-ab76-426f-b6b0-0bf21b8c7a19,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,65a0a0cb-ddb7-43ac-b0a1-47605f26f2de,2025-02
"amazon.com, inc. expanded facilities to pullman, washington, united states on oct 18th '20.",expands_facilities,27/01/20 8:08,0.6762,"amazon has a $60 million deal in the works for a 40-acre distribution center in pullman, according to a new report.",FALSE,FALSE,none,,none,[],none,none,none,18/10/20 0:00,none,none,none,[],,none,[],"pullman, washington, united states","[{""city"": ""pullman"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""washington"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,5831b2a1-724c-4f59-b33e-abde2d1bbef2,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,0b50e853-bda6-42f8-b202-ef8b1ecd19f0,2020-01
"amazon.com, inc. launches free replacements for mfn orders.",launches,06/05/22 12:29,1,"as chronicled in its lessons learned post, amazon introduced free replacements for mfn orders, featured count-down timers on every page, showcased influencers on amazon live, and sold more private-label household and pet care items than tech products.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],free replacements for mfn orders,"{""full_text"": ""free replacements for mfn orders"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,5833260b-8463-47bf-bf7c-c915e4e05525,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,509e58f6-42c7-4ea3-a22a-e2b5a4f401c8,2022-05
"amazon.com, inc. expanded facilities to fresno, california, united states on mar 15th '22.",expands_facilities,09/02/22 19:20,0.7709,"amazon to open ‘last mile’ warehouse in fresno, bringing 550 jobs.",FALSE,FALSE,none,,none,[],none,none,none,15/03/22 0:00,none,none,none,[],,none,[],"fresno, california, united states","[{""city"": ""fresno"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""california"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,5839be5f-2bf9-4564-824d-8990c2b18993,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,bbc2978e-77bf-48de-854f-f13275ea8cf0,2022-02
"amazon.com, inc. launches chatgpt-style product search to web store.",launches,14/05/23 12:00,0.5148,"amazon.com inc. plans to bring chatgpt-style product search to its web store, rivaling efforts by microsoft corp. and google to weave generative artificial intelligence into their search engines.",FALSE,FALSE,none,,none,"[""retail""]",none,none,none,,none,none,none,[],,none,"[""information_technology""]",united kingdom,"[{""city"": null, ""continent"": null, ""country"": ""united kingdom"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",chatgpt-style product search to web store,"{""full_text"": ""chatgpt-style product search to web store"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""online_technology""]",none,none,583ea7da-87b8-400e-95de-ed8fe4985738,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,046a1d10-8dbf-42f3-bcfb-9ac85aa567a9,2023-05
"renantis partners with amazon.com, inc..",partners_with,30/05/23 20:00,0.7632,"renantis has announced the signing of a power purchase agreement (ppa) with amazon, one of the world’s leading technology companies.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58413e52-4299-4668-b733-3e636f522219,b0a99eac-f17d-5607-89d2-6371cea8d309,36192427-229b-4bd5-9ab3-ff16fc14561f,2023-05
"amazon.com, inc. launched tool that encourages brands on aug 30th '21.",launches,30/09/21 19:33,0.8804,amazon recently launched a new tool that encourages brands to build stronger relationships with their consumers.,FALSE,FALSE,none,,none,[],none,none,none,30/08/21 0:00,none,none,none,[],,none,"[""marketing""]",none,[],tool that encourages brands,"{""full_text"": ""tool that encourages brands"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""marketing""]",none,none,584b90cb-4bac-4571-9693-4dbf8f99b439,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9d8dbd94-ba6f-4efa-8a0a-6b47916cf8f7,2021-09
"amazon.com, inc. launched basic care on aug 1st '18.",launches,21/02/18 11:05,1,amazon quietly launched a line of private-label over-the counter drugs called basic care in august.,FALSE,FALSE,none,,none,[],none,none,none,01/08/18 0:00,none,none,none,[],,none,[],none,[],basic care,"{""full_text"": ""line of private-label over-the counter drugs called basic care"", ""fuzzy_match"": false, ""name"": ""basic care"", ""release_type"": ""line"", ""release_version"": null}",[],none,none,584fb57b-f6c1-4719-8c12-096f28c4ed10,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,74730fd3-55fa-4f77-98fb-57c9bdb6e46c,2018-02
prosiebensat.1 group sells assets to last minute group.,sells_assets_to,21/12/17 7:00,0.6683,lastminute.com group has acquired german travel booking site weg.de from prosiebensat.1 for $14.2 million (€12 million).,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,585221b6-7d46-4abf-bce3-9c4114d50cee,c9b91666-945e-5dde-be1e-11864db48a52,55cdc30a-346c-47e1-b20f-3e23e79853be,2017-12
"fnac identified as competitor of amazon.com, inc..",identified_as_competitor_of,09/09/20 7:02,0.7374,"thanks to this website specialized in price comparison, we can see that fnac’s offer is the most interesting compared to its competitors such as amazon that sells this same vacuum cleaner for the double the price, 510 euros.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,5855dd9b-6260-4203-a405-4b6f7b728187,607441d0-249c-54af-a185-8779aeea233b,1a7c0669-8525-4c1d-9d93-d3a6a39f0968,2020-09
"amazon.com, inc. filed suit against appsally, inc on feb 14th '22.",files_suit_against,07/03/22 22:00,0.5619,"in a move that could prove beneficial for both brands and consumers alike, amazon recently filed a lawsuit against two fake-review brokers, appsally and rebatest.",FALSE,FALSE,none,,none,[],none,none,none,14/02/22 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,5858e7ee-6980-4921-bd98-4539c88326a0,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,0ac8ab8c-fa75-454c-81c7-2ce9101ab14b,2022-03
"amazon.com, inc. launched ‘countdown deals on may 3rd '22.",launches,02/05/22 5:00,0.7924,amazon is introducing ‘countdown deals’ for the first time that will be open for all customers and the selected offers will give them early access to a wide array of products across categories until may 3.,FALSE,FALSE,none,,none,[],none,none,none,03/05/22 0:00,none,none,none,[],,none,[],none,[],‘countdown deals,"{""full_text"": ""\u2018countdown deals"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,585e2c6e-5f77-4a4c-97f7-0a73a06e7334,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,dc8717e4-a3e0-492e-91c6-3657ea65a65f,2022-05
"amazon.com, inc. launched indie beauty shop on jan 1st '18.",launches,26/11/19 14:32,0.8094,"in 2018, amazon, an e-tailer, launched indie beauty shop for beauty and personal care products introduced by independent brands.",FALSE,FALSE,none,,none,"[""retail""]",none,none,none,01/01/18 0:00,none,none,none,[],,none,[],none,[],indie beauty shop,"{""full_text"": ""indie beauty shop"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58620498-7315-49f2-89f7-c90e82505f0a,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,246db3dc-2a2c-4b3c-912c-9a095157d74b,2019-11
"amazon.com, inc. launches aws backup that provides a centralised backup console.",launches,17/01/19 9:04,1,"amazon web services has launched a new backup management toolkit dubbed aws backup that provides a centralised backup console, a set of backup apis, and a command line interface to manage backups across six core aws services.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],aws backup that provides a centralised backup console,"{""full_text"": ""backup management toolkit dubbed aws backup that provides a centralised backup console, a set of backup apis, and a command line interface to manage backups across six core aws services"", ""fuzzy_match"": false, ""name"": ""aws backup that provides a centralised backup console"", ""release_type"": ""line"", ""release_version"": null}",[],none,none,58620913-a8f0-43b6-8ba7-648b834fcef3,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,8ea8b889-6e36-47f8-8bae-639b0dafe538,2019-01
"amazon.com, inc. launched small and light program on jan 1st '15.",launches,08/08/23 6:23,0.9284,"in 2015, amazon introduced the small and light program, which allowed merchants to sell smaller, lighter, and more affordable products with reduced fulfillment by amazon (fba) fees.",FALSE,FALSE,none,,none,[],none,none,none,01/01/15 0:00,none,none,none,[],,none,[],none,[],small and light program,"{""full_text"": ""small and light program"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""campaigns""]",none,none,58673d83-3f66-4524-8880-84b9ef887ee2,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,6b5803dc-3d6d-4233-8b5a-f9fe98000ba6,2023-08
"amazon.com, inc. launched full-time rto mandate on jan 1st '25.",launches,22/12/24 0:00,1,amazon had announced full-time rto mandate for january 2025,TRUE,FALSE,none,,none,[],none,none,none,01/01/25 0:00,none,none,none,[],,none,[],none,[],full-time rto mandate,"{""full_text"": ""full-time rto mandate"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,586f767e-94eb-49db-b827-78bcddb9ddf6,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e00d42f9-9b89-4fb2-b95e-b33ac1b1d0a1,2024-12
"amazon.com, inc. invested into assets: mgm film and tv studio in the amount of $6.5b on jul 7th '21.",invests_into_assets,07/08/21 5:00,0.8216,"amazon.com inc. recently agreed to pay $6.5 billion for the nearly 100-year-old mgm film and tv studio, which is expected to provide programming for the company’s prime video service.",FALSE,FALSE,$6.5 billion,6500000000,mgm film and tv studio,"[""office""]",none,none,none,07/07/21 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}","[""video""]",none,none,586ff996-4abd-49c6-b3b3-913041dca79d,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,917e849a-a35f-48c5-a15d-758123e7097a,2021-08
"amazon.com, inc. launched centralized blockchain service on apr 17th '19.",launches,17/05/19 5:46,0.7299,"amazon web services on tuesday announced the general availability of its centralized blockchain service, amazon quantum ledger database (qldb).",FALSE,FALSE,none,,none,"[""it""]",none,none,none,17/04/19 0:00,none,none,none,[],,none,"[""general_technology"", ""information_technology""]",none,[],centralized blockchain service,"{""full_text"": ""centralized blockchain service"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""general_technology"", ""future_tech""]",none,none,58764c80-18bc-4251-b160-06f794f10096,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,d531b80b-3707-4498-85b1-6639eec6816c,2019-05
